"species"	"site"	"season"	"count"
"1"	"110"	"3"	"0"
"2"	"110"	"3"	"0"
"3"	"110"	"3"	"0"
"1"	"111"	"3"	"1"
"2"	"111"	"3"	"0"
"3"	"111"	"3"	"1"
"1"	"112"	"3"	"1"
"2"	"112"	"3"	"0"
"3"	"112"	"3"	"1"
"1"	"113"	"3"	"0"
"2"	"113"	"3"	"0"
"3"	"113"	"3"	"0"
"1"	"114"	"3"	"1"
"2"	"114"	"3"	"0"
"3"	"114"	"3"	"1"
"1"	"115"	"3"	"1"
"2"	"115"	"3"	"0"
"3"	"115"	"3"	"1"
"1"	"116"	"3"	"0"
"2"	"116"	"3"	"0"
"3"	"116"	"3"	"0"
"1"	"117"	"3"	"0"
"2"	"117"	"3"	"0"
"3"	"117"	"3"	"0"
"1"	"118"	"3"	"0"
"2"	"118"	"3"	"0"
"3"	"118"	"3"	"0"
"1"	"119"	"3"	"0"
"2"	"119"	"3"	"0"
"3"	"119"	"3"	"0"
"1"	"120"	"3"	"1"
"2"	"120"	"3"	"1"
"3"	"120"	"3"	"1"
"1"	"121"	"3"	"1"
"2"	"121"	"3"	"0"
"3"	"121"	"3"	"1"
"1"	"122"	"3"	"0"
"2"	"122"	"3"	"0"
"3"	"122"	"3"	"0"
"1"	"123"	"3"	"1"
"2"	"123"	"3"	"0"
"3"	"123"	"3"	"1"
"1"	"124"	"3"	"NA"
"2"	"124"	"3"	"NA"
"3"	"124"	"3"	"NA"
"1"	"125"	"3"	"1"
"2"	"125"	"3"	"0"
"3"	"125"	"3"	"1"
"1"	"126"	"3"	"1"
"2"	"126"	"3"	"0"
"3"	"126"	"3"	"1"
"1"	"127"	"3"	"1"
"2"	"127"	"3"	"0"
"3"	"127"	"3"	"1"
"1"	"128"	"3"	"1"
"2"	"128"	"3"	"0"
"3"	"128"	"3"	"1"
"1"	"129"	"3"	"1"
"2"	"129"	"3"	"0"
"3"	"129"	"3"	"1"
"1"	"130"	"3"	"0"
"2"	"130"	"3"	"0"
"3"	"130"	"3"	"0"
"1"	"131"	"3"	"1"
"2"	"131"	"3"	"0"
"3"	"131"	"3"	"1"
"1"	"132"	"3"	"0"
"2"	"132"	"3"	"0"
"3"	"132"	"3"	"0"
"1"	"133"	"3"	"0"
"2"	"133"	"3"	"0"
"3"	"133"	"3"	"0"
"1"	"134"	"3"	"1"
"2"	"134"	"3"	"0"
"3"	"134"	"3"	"1"
"1"	"135"	"3"	"1"
"2"	"135"	"3"	"1"
"3"	"135"	"3"	"1"
"1"	"136"	"3"	"0"
"2"	"136"	"3"	"0"
"3"	"136"	"3"	"0"
"1"	"137"	"3"	"1"
"2"	"137"	"3"	"0"
"3"	"137"	"3"	"1"
"1"	"138"	"3"	"1"
"2"	"138"	"3"	"0"
"3"	"138"	"3"	"1"
"1"	"139"	"3"	"0"
"2"	"139"	"3"	"0"
"3"	"139"	"3"	"0"
"1"	"140"	"3"	"1"
"2"	"140"	"3"	"0"
"3"	"140"	"3"	"1"
"1"	"141"	"3"	"1"
"2"	"141"	"3"	"0"
"3"	"141"	"3"	"1"
"1"	"142"	"3"	"0"
"2"	"142"	"3"	"0"
"3"	"142"	"3"	"0"
"1"	"143"	"3"	"0"
"2"	"143"	"3"	"0"
"3"	"143"	"3"	"0"
"1"	"144"	"3"	"1"
"2"	"144"	"3"	"1"
"3"	"144"	"3"	"1"
"1"	"145"	"3"	"0"
"2"	"145"	"3"	"0"
"3"	"145"	"3"	"0"
"1"	"146"	"3"	"NA"
"2"	"146"	"3"	"NA"
"3"	"146"	"3"	"NA"
"1"	"147"	"3"	"0"
"2"	"147"	"3"	"0"
"3"	"147"	"3"	"0"
"1"	"148"	"3"	"1"
"2"	"148"	"3"	"0"
"3"	"148"	"3"	"1"
"1"	"149"	"3"	"1"
"2"	"149"	"3"	"1"
"3"	"149"	"3"	"1"
"1"	"150"	"3"	"0"
"2"	"150"	"3"	"0"
"3"	"150"	"3"	"0"
"1"	"151"	"3"	"1"
"2"	"151"	"3"	"0"
"3"	"151"	"3"	"1"
"1"	"152"	"3"	"0"
"2"	"152"	"3"	"0"
"3"	"152"	"3"	"0"
"1"	"153"	"3"	"1"
"2"	"153"	"3"	"0"
"3"	"153"	"3"	"1"
"1"	"154"	"3"	"0"
"2"	"154"	"3"	"0"
"3"	"154"	"3"	"0"
"1"	"155"	"3"	"0"
"2"	"155"	"3"	"0"
"3"	"155"	"3"	"0"
"1"	"156"	"3"	"1"
"2"	"156"	"3"	"0"
"3"	"156"	"3"	"1"
"1"	"157"	"3"	"0"
"2"	"157"	"3"	"0"
"3"	"157"	"3"	"0"
"1"	"158"	"3"	"1"
"2"	"158"	"3"	"0"
"3"	"158"	"3"	"1"
"1"	"159"	"3"	"1"
"2"	"159"	"3"	"0"
"3"	"159"	"3"	"1"
"1"	"160"	"3"	"1"
"2"	"160"	"3"	"0"
"3"	"160"	"3"	"1"
"1"	"161"	"3"	"1"
"2"	"161"	"3"	"0"
"3"	"161"	"3"	"1"
"1"	"162"	"3"	"0"
"2"	"162"	"3"	"0"
"3"	"162"	"3"	"0"
"1"	"163"	"3"	"0"
"2"	"163"	"3"	"0"
"3"	"163"	"3"	"0"
"1"	"164"	"3"	"0"
"2"	"164"	"3"	"0"
"3"	"164"	"3"	"0"
"1"	"165"	"3"	"NA"
"2"	"165"	"3"	"NA"
"3"	"165"	"3"	"NA"
"1"	"166"	"3"	"0"
"2"	"166"	"3"	"0"
"3"	"166"	"3"	"0"
"1"	"167"	"3"	"1"
"2"	"167"	"3"	"0"
"3"	"167"	"3"	"1"
"1"	"168"	"3"	"1"
"2"	"168"	"3"	"0"
"3"	"168"	"3"	"1"
"1"	"169"	"3"	"1"
"2"	"169"	"3"	"0"
"3"	"169"	"3"	"1"
"1"	"170"	"3"	"0"
"2"	"170"	"3"	"0"
"3"	"170"	"3"	"0"
"1"	"171"	"3"	"0"
"2"	"171"	"3"	"0"
"3"	"171"	"3"	"0"
"1"	"172"	"3"	"1"
"2"	"172"	"3"	"1"
"3"	"172"	"3"	"1"
"1"	"173"	"3"	"1"
"2"	"173"	"3"	"0"
"3"	"173"	"3"	"1"
"1"	"174"	"3"	"1"
"2"	"174"	"3"	"0"
"3"	"174"	"3"	"1"
"1"	"175"	"3"	"1"
"2"	"175"	"3"	"0"
"3"	"175"	"3"	"1"
"1"	"176"	"3"	"0"
"2"	"176"	"3"	"0"
"3"	"176"	"3"	"0"
"1"	"177"	"3"	"1"
"2"	"177"	"3"	"0"
"3"	"177"	"3"	"1"
"1"	"178"	"3"	"1"
"2"	"178"	"3"	"0"
"3"	"178"	"3"	"1"
"1"	"180"	"3"	"1"
"2"	"180"	"3"	"0"
"3"	"180"	"3"	"1"
"1"	"181"	"3"	"1"
"2"	"181"	"3"	"0"
"3"	"181"	"3"	"1"
"1"	"182"	"3"	"0"
"2"	"182"	"3"	"0"
"3"	"182"	"3"	"0"
"1"	"183"	"3"	"NA"
"2"	"183"	"3"	"NA"
"3"	"183"	"3"	"NA"
"1"	"184"	"3"	"1"
"2"	"184"	"3"	"0"
"3"	"184"	"3"	"1"
"1"	"185"	"3"	"1"
"2"	"185"	"3"	"0"
"3"	"185"	"3"	"1"
"1"	"186"	"3"	"0"
"2"	"186"	"3"	"0"
"3"	"186"	"3"	"0"
"1"	"187"	"3"	"1"
"2"	"187"	"3"	"0"
"3"	"187"	"3"	"1"
"1"	"188"	"3"	"0"
"2"	"188"	"3"	"0"
"3"	"188"	"3"	"0"
"1"	"189"	"3"	"1"
"2"	"189"	"3"	"0"
"3"	"189"	"3"	"1"
"1"	"190"	"3"	"0"
"2"	"190"	"3"	"0"
"3"	"190"	"3"	"0"
"1"	"191"	"3"	"1"
"2"	"191"	"3"	"1"
"3"	"191"	"3"	"1"
"1"	"192"	"3"	"1"
"2"	"192"	"3"	"0"
"3"	"192"	"3"	"1"
"1"	"193"	"3"	"NA"
"2"	"193"	"3"	"NA"
"3"	"193"	"3"	"NA"
"1"	"194"	"3"	"1"
"2"	"194"	"3"	"0"
"3"	"194"	"3"	"1"
"1"	"195"	"3"	"1"
"2"	"195"	"3"	"1"
"3"	"195"	"3"	"1"
"1"	"196"	"3"	"1"
"2"	"196"	"3"	"0"
"3"	"196"	"3"	"1"
"1"	"197"	"3"	"1"
"2"	"197"	"3"	"0"
"3"	"197"	"3"	"1"
"1"	"198"	"3"	"0"
"2"	"198"	"3"	"0"
"3"	"198"	"3"	"0"
"1"	"199"	"3"	"1"
"2"	"199"	"3"	"0"
"3"	"199"	"3"	"1"
"1"	"200"	"3"	"1"
"2"	"200"	"3"	"0"
"3"	"200"	"3"	"1"
"1"	"201"	"3"	"0"
"2"	"201"	"3"	"0"
"3"	"201"	"3"	"0"
"1"	"202"	"3"	"0"
"2"	"202"	"3"	"0"
"3"	"202"	"3"	"0"
"1"	"203"	"3"	"1"
"2"	"203"	"3"	"0"
"3"	"203"	"3"	"1"
"1"	"204"	"3"	"1"
"2"	"204"	"3"	"0"
"3"	"204"	"3"	"1"
"1"	"205"	"3"	"0"
"2"	"205"	"3"	"0"
"3"	"205"	"3"	"0"
"1"	"206"	"3"	"0"
"2"	"206"	"3"	"0"
"3"	"206"	"3"	"0"
"1"	"207"	"3"	"1"
"2"	"207"	"3"	"0"
"3"	"207"	"3"	"1"
"1"	"208"	"3"	"1"
"2"	"208"	"3"	"0"
"3"	"208"	"3"	"1"
"1"	"209"	"3"	"0"
"2"	"209"	"3"	"0"
"3"	"209"	"3"	"0"
"1"	"210"	"3"	"1"
"2"	"210"	"3"	"0"
"3"	"210"	"3"	"1"
"1"	"211"	"3"	"1"
"2"	"211"	"3"	"0"
"3"	"211"	"3"	"1"
"1"	"212"	"3"	"1"
"2"	"212"	"3"	"0"
"3"	"212"	"3"	"1"
"1"	"213"	"3"	"1"
"2"	"213"	"3"	"0"
"3"	"213"	"3"	"1"
"1"	"214"	"3"	"1"
"2"	"214"	"3"	"0"
"3"	"214"	"3"	"1"
"1"	"215"	"3"	"0"
"2"	"215"	"3"	"0"
"3"	"215"	"3"	"0"
"1"	"216"	"3"	"1"
"2"	"216"	"3"	"0"
"3"	"216"	"3"	"1"
"1"	"217"	"3"	"0"
"2"	"217"	"3"	"0"
"3"	"217"	"3"	"0"
"1"	"218"	"3"	"0"
"2"	"218"	"3"	"0"
"3"	"218"	"3"	"0"
"1"	"219"	"3"	"1"
"2"	"219"	"3"	"0"
"3"	"219"	"3"	"1"
"1"	"220"	"3"	"1"
"2"	"220"	"3"	"0"
"3"	"220"	"3"	"1"
"1"	"221"	"3"	"1"
"2"	"221"	"3"	"0"
"3"	"221"	"3"	"1"
"1"	"222"	"3"	"0"
"2"	"222"	"3"	"0"
"3"	"222"	"3"	"0"
"1"	"223"	"3"	"0"
"2"	"223"	"3"	"0"
"3"	"223"	"3"	"0"
"1"	"224"	"3"	"1"
"2"	"224"	"3"	"0"
"3"	"224"	"3"	"1"
"1"	"225"	"3"	"1"
"2"	"225"	"3"	"0"
"3"	"225"	"3"	"1"
"1"	"226"	"3"	"1"
"2"	"226"	"3"	"0"
"3"	"226"	"3"	"1"
"1"	"227"	"3"	"0"
"2"	"227"	"3"	"0"
"3"	"227"	"3"	"0"
"1"	"228"	"3"	"0"
"2"	"228"	"3"	"0"
"3"	"228"	"3"	"0"
"1"	"229"	"3"	"1"
"2"	"229"	"3"	"0"
"3"	"229"	"3"	"1"
"1"	"230"	"3"	"1"
"2"	"230"	"3"	"0"
"3"	"230"	"3"	"1"
"1"	"231"	"3"	"0"
"2"	"231"	"3"	"0"
"3"	"231"	"3"	"0"
"1"	"232"	"3"	"1"
"2"	"232"	"3"	"0"
"3"	"232"	"3"	"1"
"1"	"233"	"3"	"1"
"2"	"233"	"3"	"0"
"3"	"233"	"3"	"1"
"1"	"234"	"3"	"1"
"2"	"234"	"3"	"1"
"3"	"234"	"3"	"1"
"1"	"235"	"3"	"0"
"2"	"235"	"3"	"0"
"3"	"235"	"3"	"0"
"1"	"236"	"3"	"0"
"2"	"236"	"3"	"0"
"3"	"236"	"3"	"0"
"1"	"237"	"3"	"1"
"2"	"237"	"3"	"0"
"3"	"237"	"3"	"1"
"1"	"238"	"3"	"0"
"2"	"238"	"3"	"0"
"3"	"238"	"3"	"0"
"1"	"239"	"3"	"1"
"2"	"239"	"3"	"0"
"3"	"239"	"3"	"1"
"1"	"240"	"3"	"1"
"2"	"240"	"3"	"0"
"3"	"240"	"3"	"1"
"1"	"241"	"3"	"1"
"2"	"241"	"3"	"0"
"3"	"241"	"3"	"1"
"1"	"242"	"3"	"1"
"2"	"242"	"3"	"0"
"3"	"242"	"3"	"1"
"1"	"243"	"3"	"1"
"2"	"243"	"3"	"0"
"3"	"243"	"3"	"1"
"1"	"244"	"3"	"0"
"2"	"244"	"3"	"0"
"3"	"244"	"3"	"0"
"1"	"245"	"3"	"1"
"2"	"245"	"3"	"0"
"3"	"245"	"3"	"1"
"1"	"246"	"3"	"1"
"2"	"246"	"3"	"1"
"3"	"246"	"3"	"1"
"1"	"247"	"3"	"1"
"2"	"247"	"3"	"0"
"3"	"247"	"3"	"1"
"1"	"248"	"3"	"1"
"2"	"248"	"3"	"0"
"3"	"248"	"3"	"1"
"1"	"249"	"3"	"0"
"2"	"249"	"3"	"0"
"3"	"249"	"3"	"0"
"1"	"250"	"3"	"1"
"2"	"250"	"3"	"0"
"3"	"250"	"3"	"1"
"1"	"251"	"3"	"0"
"2"	"251"	"3"	"0"
"3"	"251"	"3"	"0"
"1"	"252"	"3"	"1"
"2"	"252"	"3"	"0"
"3"	"252"	"3"	"1"
"1"	"253"	"3"	"1"
"2"	"253"	"3"	"0"
"3"	"253"	"3"	"1"
"1"	"254"	"3"	"0"
"2"	"254"	"3"	"0"
"3"	"254"	"3"	"0"
"1"	"255"	"3"	"1"
"2"	"255"	"3"	"0"
"3"	"255"	"3"	"1"
"1"	"256"	"3"	"1"
"2"	"256"	"3"	"0"
"3"	"256"	"3"	"1"
"1"	"257"	"3"	"1"
"2"	"257"	"3"	"0"
"3"	"257"	"3"	"1"
"1"	"258"	"3"	"1"
"2"	"258"	"3"	"0"
"3"	"258"	"3"	"1"
"1"	"259"	"3"	"1"
"2"	"259"	"3"	"0"
"3"	"259"	"3"	"1"
"1"	"260"	"3"	"1"
"2"	"260"	"3"	"0"
"3"	"260"	"3"	"1"
"1"	"261"	"3"	"1"
"2"	"261"	"3"	"0"
"3"	"261"	"3"	"1"
"1"	"262"	"3"	"0"
"2"	"262"	"3"	"0"
"3"	"262"	"3"	"0"
"1"	"263"	"3"	"1"
"2"	"263"	"3"	"0"
"3"	"263"	"3"	"1"
"1"	"264"	"3"	"0"
"2"	"264"	"3"	"0"
"3"	"264"	"3"	"0"
"1"	"265"	"3"	"1"
"2"	"265"	"3"	"0"
"3"	"265"	"3"	"1"
"1"	"266"	"3"	"1"
"2"	"266"	"3"	"0"
"3"	"266"	"3"	"1"
"1"	"267"	"3"	"1"
"2"	"267"	"3"	"0"
"3"	"267"	"3"	"1"
"1"	"268"	"3"	"1"
"2"	"268"	"3"	"0"
"3"	"268"	"3"	"1"
"1"	"269"	"3"	"1"
"2"	"269"	"3"	"0"
"3"	"269"	"3"	"1"
"1"	"270"	"3"	"NA"
"2"	"270"	"3"	"NA"
"3"	"270"	"3"	"NA"
"1"	"271"	"3"	"0"
"2"	"271"	"3"	"0"
"3"	"271"	"3"	"0"
"1"	"272"	"3"	"1"
"2"	"272"	"3"	"1"
"3"	"272"	"3"	"1"
"1"	"273"	"3"	"1"
"2"	"273"	"3"	"0"
"3"	"273"	"3"	"1"
"1"	"274"	"3"	"1"
"2"	"274"	"3"	"0"
"3"	"274"	"3"	"1"
"1"	"275"	"3"	"1"
"2"	"275"	"3"	"0"
"3"	"275"	"3"	"1"
"1"	"276"	"3"	"1"
"2"	"276"	"3"	"0"
"3"	"276"	"3"	"1"
"1"	"277"	"3"	"1"
"2"	"277"	"3"	"0"
"3"	"277"	"3"	"1"
"1"	"278"	"3"	"0"
"2"	"278"	"3"	"0"
"3"	"278"	"3"	"0"
"1"	"279"	"3"	"1"
"2"	"279"	"3"	"0"
"3"	"279"	"3"	"1"
"1"	"280"	"3"	"NA"
"2"	"280"	"3"	"NA"
"3"	"280"	"3"	"NA"
"1"	"281"	"3"	"0"
"2"	"281"	"3"	"0"
"3"	"281"	"3"	"0"
"1"	"282"	"3"	"1"
"2"	"282"	"3"	"0"
"3"	"282"	"3"	"1"
"1"	"283"	"3"	"1"
"2"	"283"	"3"	"1"
"3"	"283"	"3"	"1"
"1"	"284"	"3"	"1"
"2"	"284"	"3"	"0"
"3"	"284"	"3"	"1"
"1"	"285"	"3"	"1"
"2"	"285"	"3"	"1"
"3"	"285"	"3"	"1"
"1"	"286"	"3"	"0"
"2"	"286"	"3"	"0"
"3"	"286"	"3"	"0"
"1"	"287"	"3"	"0"
"2"	"287"	"3"	"0"
"3"	"287"	"3"	"0"
"1"	"288"	"3"	"1"
"2"	"288"	"3"	"0"
"3"	"288"	"3"	"1"
"1"	"289"	"3"	"0"
"2"	"289"	"3"	"0"
"3"	"289"	"3"	"0"
"1"	"290"	"3"	"0"
"2"	"290"	"3"	"0"
"3"	"290"	"3"	"0"
"1"	"291"	"3"	"1"
"2"	"291"	"3"	"0"
"3"	"291"	"3"	"1"
"1"	"292"	"3"	"1"
"2"	"292"	"3"	"1"
"3"	"292"	"3"	"1"
"1"	"293"	"3"	"1"
"2"	"293"	"3"	"1"
"3"	"293"	"3"	"1"
"1"	"295"	"3"	"1"
"2"	"295"	"3"	"0"
"3"	"295"	"3"	"1"
"1"	"296"	"3"	"0"
"2"	"296"	"3"	"0"
"3"	"296"	"3"	"0"
"1"	"297"	"3"	"0"
"2"	"297"	"3"	"0"
"3"	"297"	"3"	"0"
"1"	"298"	"3"	"NA"
"2"	"298"	"3"	"NA"
"3"	"298"	"3"	"NA"
"1"	"299"	"3"	"1"
"2"	"299"	"3"	"0"
"3"	"299"	"3"	"1"
"1"	"300"	"3"	"1"
"2"	"300"	"3"	"0"
"3"	"300"	"3"	"1"
"1"	"301"	"3"	"0"
"2"	"301"	"3"	"0"
"3"	"301"	"3"	"0"
"1"	"303"	"3"	"1"
"2"	"303"	"3"	"0"
"3"	"303"	"3"	"1"
"1"	"304"	"3"	"1"
"2"	"304"	"3"	"0"
"3"	"304"	"3"	"1"
"1"	"305"	"3"	"0"
"2"	"305"	"3"	"0"
"3"	"305"	"3"	"0"
"1"	"306"	"3"	"0"
"2"	"306"	"3"	"0"
"3"	"306"	"3"	"0"
"1"	"307"	"3"	"0"
"2"	"307"	"3"	"0"
"3"	"307"	"3"	"0"
"1"	"308"	"3"	"1"
"2"	"308"	"3"	"0"
"3"	"308"	"3"	"1"
"1"	"309"	"3"	"1"
"2"	"309"	"3"	"0"
"3"	"309"	"3"	"1"
"1"	"310"	"3"	"1"
"2"	"310"	"3"	"0"
"3"	"310"	"3"	"1"
"1"	"311"	"3"	"1"
"2"	"311"	"3"	"0"
"3"	"311"	"3"	"1"
"1"	"312"	"3"	"1"
"2"	"312"	"3"	"0"
"3"	"312"	"3"	"1"
"1"	"313"	"3"	"0"
"2"	"313"	"3"	"0"
"3"	"313"	"3"	"0"
"1"	"314"	"3"	"1"
"2"	"314"	"3"	"0"
"3"	"314"	"3"	"1"
"1"	"315"	"3"	"1"
"2"	"315"	"3"	"0"
"3"	"315"	"3"	"1"
"1"	"316"	"3"	"0"
"2"	"316"	"3"	"0"
"3"	"316"	"3"	"0"
"1"	"317"	"3"	"0"
"2"	"317"	"3"	"0"
"3"	"317"	"3"	"0"
"1"	"318"	"3"	"0"
"2"	"318"	"3"	"0"
"3"	"318"	"3"	"0"
"1"	"319"	"3"	"1"
"2"	"319"	"3"	"0"
"3"	"319"	"3"	"1"
"1"	"320"	"3"	"1"
"2"	"320"	"3"	"0"
"3"	"320"	"3"	"1"
"1"	"321"	"3"	"0"
"2"	"321"	"3"	"0"
"3"	"321"	"3"	"0"
"1"	"322"	"3"	"1"
"2"	"322"	"3"	"0"
"3"	"322"	"3"	"1"
"1"	"323"	"3"	"1"
"2"	"323"	"3"	"0"
"3"	"323"	"3"	"1"
"1"	"324"	"3"	"NA"
"2"	"324"	"3"	"NA"
"3"	"324"	"3"	"NA"
"1"	"325"	"3"	"1"
"2"	"325"	"3"	"0"
"3"	"325"	"3"	"1"
"1"	"326"	"3"	"0"
"2"	"326"	"3"	"0"
"3"	"326"	"3"	"0"
"1"	"327"	"3"	"0"
"2"	"327"	"3"	"0"
"3"	"327"	"3"	"0"
"1"	"328"	"3"	"NA"
"2"	"328"	"3"	"NA"
"3"	"328"	"3"	"NA"
"1"	"329"	"3"	"0"
"2"	"329"	"3"	"0"
"3"	"329"	"3"	"0"
"1"	"330"	"3"	"1"
"2"	"330"	"3"	"0"
"3"	"330"	"3"	"1"
"1"	"331"	"3"	"0"
"2"	"331"	"3"	"0"
"3"	"331"	"3"	"0"
"1"	"332"	"3"	"0"
"2"	"332"	"3"	"0"
"3"	"332"	"3"	"0"
"1"	"333"	"3"	"0"
"2"	"333"	"3"	"0"
"3"	"333"	"3"	"0"
"1"	"334"	"3"	"1"
"2"	"334"	"3"	"0"
"3"	"334"	"3"	"1"
"1"	"335"	"3"	"1"
"2"	"335"	"3"	"0"
"3"	"335"	"3"	"1"
"1"	"336"	"3"	"1"
"2"	"336"	"3"	"1"
"3"	"336"	"3"	"1"
"1"	"337"	"3"	"0"
"2"	"337"	"3"	"0"
"3"	"337"	"3"	"0"
"1"	"338"	"3"	"0"
"2"	"338"	"3"	"0"
"3"	"338"	"3"	"0"
"1"	"340"	"3"	"1"
"2"	"340"	"3"	"0"
"3"	"340"	"3"	"1"
"1"	"341"	"3"	"0"
"2"	"341"	"3"	"0"
"3"	"341"	"3"	"0"
"1"	"342"	"3"	"1"
"2"	"342"	"3"	"0"
"3"	"342"	"3"	"1"
"1"	"343"	"3"	"1"
"2"	"343"	"3"	"0"
"3"	"343"	"3"	"1"
"1"	"344"	"3"	"1"
"2"	"344"	"3"	"0"
"3"	"344"	"3"	"1"
"1"	"345"	"3"	"1"
"2"	"345"	"3"	"0"
"3"	"345"	"3"	"1"
"1"	"346"	"3"	"1"
"2"	"346"	"3"	"0"
"3"	"346"	"3"	"1"
"1"	"347"	"3"	"0"
"2"	"347"	"3"	"0"
"3"	"347"	"3"	"0"
"1"	"348"	"3"	"1"
"2"	"348"	"3"	"0"
"3"	"348"	"3"	"1"
"1"	"349"	"3"	"0"
"2"	"349"	"3"	"0"
"3"	"349"	"3"	"0"
"1"	"350"	"3"	"0"
"2"	"350"	"3"	"0"
"3"	"350"	"3"	"0"
"1"	"351"	"3"	"1"
"2"	"351"	"3"	"0"
"3"	"351"	"3"	"1"
"1"	"352"	"3"	"1"
"2"	"352"	"3"	"0"
"3"	"352"	"3"	"1"
"1"	"353"	"3"	"1"
"2"	"353"	"3"	"0"
"3"	"353"	"3"	"1"
"1"	"354"	"3"	"1"
"2"	"354"	"3"	"0"
"3"	"354"	"3"	"1"
"1"	"355"	"3"	"1"
"2"	"355"	"3"	"0"
"3"	"355"	"3"	"1"
"1"	"356"	"3"	"0"
"2"	"356"	"3"	"0"
"3"	"356"	"3"	"0"
"1"	"357"	"3"	"1"
"2"	"357"	"3"	"1"
"3"	"357"	"3"	"1"
"1"	"358"	"3"	"1"
"2"	"358"	"3"	"1"
"3"	"358"	"3"	"1"
"1"	"359"	"3"	"0"
"2"	"359"	"3"	"0"
"3"	"359"	"3"	"0"
"1"	"360"	"3"	"1"
"2"	"360"	"3"	"0"
"3"	"360"	"3"	"1"
"1"	"361"	"3"	"0"
"2"	"361"	"3"	"0"
"3"	"361"	"3"	"0"
"1"	"362"	"3"	"0"
"2"	"362"	"3"	"0"
"3"	"362"	"3"	"0"
"1"	"363"	"3"	"1"
"2"	"363"	"3"	"0"
"3"	"363"	"3"	"1"
"1"	"364"	"3"	"1"
"2"	"364"	"3"	"0"
"3"	"364"	"3"	"1"
"1"	"365"	"3"	"0"
"2"	"365"	"3"	"0"
"3"	"365"	"3"	"0"
"1"	"366"	"3"	"0"
"2"	"366"	"3"	"0"
"3"	"366"	"3"	"0"
"1"	"367"	"3"	"1"
"2"	"367"	"3"	"0"
"3"	"367"	"3"	"1"
"1"	"368"	"3"	"1"
"2"	"368"	"3"	"0"
"3"	"368"	"3"	"1"
"1"	"369"	"3"	"NA"
"2"	"369"	"3"	"NA"
"3"	"369"	"3"	"NA"
"1"	"370"	"3"	"0"
"2"	"370"	"3"	"0"
"3"	"370"	"3"	"0"
"1"	"371"	"3"	"1"
"2"	"371"	"3"	"0"
"3"	"371"	"3"	"1"
"1"	"372"	"3"	"NA"
"2"	"372"	"3"	"NA"
"3"	"372"	"3"	"NA"
"1"	"373"	"3"	"1"
"2"	"373"	"3"	"0"
"3"	"373"	"3"	"1"
"1"	"374"	"3"	"1"
"2"	"374"	"3"	"0"
"3"	"374"	"3"	"1"
"1"	"375"	"3"	"0"
"2"	"375"	"3"	"0"
"3"	"375"	"3"	"0"
"1"	"376"	"3"	"0"
"2"	"376"	"3"	"1"
"3"	"376"	"3"	"0"
"1"	"377"	"3"	"1"
"2"	"377"	"3"	"0"
"3"	"377"	"3"	"1"
"1"	"378"	"3"	"0"
"2"	"378"	"3"	"0"
"3"	"378"	"3"	"0"
"1"	"379"	"3"	"1"
"2"	"379"	"3"	"0"
"3"	"379"	"3"	"1"
"1"	"380"	"3"	"1"
"2"	"380"	"3"	"1"
"3"	"380"	"3"	"1"
"1"	"381"	"3"	"1"
"2"	"381"	"3"	"0"
"3"	"381"	"3"	"1"
"1"	"382"	"3"	"1"
"2"	"382"	"3"	"0"
"3"	"382"	"3"	"1"

